0.27584,37042
0.27729,37094
0.27837,37151
0.27903,37213
0.27925,37280
0.27902,37352
0.27832,37431
0.27713,37515
0.27545,37606
0.27327,37702
0.27061,37805
0.26747,37913
0.26385,38026
0.25979,38145
0.25529,38268
0.2504,38395
0.24513,38525
0.23952,38657
0.23361,38790
0.22745,38923
0.22107,39055
0.21453,39185
0.20786,39310
0.20113,39431
0.19438,39546
0.18767,39653
0.18103,39751
0.17453,39839
0.16822,39916
0.16213,39980
0.15632,40031
0.15083,40067
0.14569,40087
0.14094,40092
0.13662,40080
0.13275,40051
0.12936,40004
0.12646,39941
0.12408,39860
0.12221,39763
0.12087,39649
0.12005,39519
0.11974,39374
0.11995,39215
0.12065,39043
0.12183,38859
0.12346,38664
0.12552,38460
0.12797,38247
0.13078,38028
0.13392,37805
0.13734,37577
0.14102,37348
0.14489,37118
0.14893,36889
0.1531,36662
0.15733,36439
0.1616,36221
0.16587,36009
0.17009,35804
0.17422,35608
0.17824,35420
0.1821,35242
0.18578,35074
0.18925,34916
0.19249,34770
0.19548,34634
0.1982,34510
0.20065,34397
0.20281,34295
0.20468,34204
0.20627,34123
0.20758,34052
0.20862,33991
0.2094,33939
0.20993,33895
0.21025,33859
0.21037,33831
0.21032,33809
0.21012,33792
0.20981,33782
0.20942,33775
0.20897,33774
0.20851,33775
0.20807,33780
0.20767,33788
0.20736,33798
0.20717,33810
0.20712,33824
0.20725,33839
0.20757,33856
0.20813,33874
0.20893,33893
0.21,33913
0.21134,33935
0.21298,33958
0.21492,33983
0.21716,34009
0.2197,34037
0.22254,34067
0.22567,34099
0.22908,34133
0.23276,34170
0.23668,34210
0.24082,34252
0.24515,34297
0.24966,34346
0.25429,34397
0.25904,34451
0.26385,34508
0.26869,34567
0.27352,34629
0.2783,34694
0.28301,34761
0.28759,34829
0.292,34899
0.29623,34969
0.30021,35040
0.30393,35111
0.30735,35180
0.31045,35249
0.31319,35315
0.31555,35378
0.31752,35437
0.31908,35492
0.32021,35541
0.32091,35583
0.32117,35619
0.321,35646
0.32039,35663
0.31935,35671
0.3179,35667
0.31605,35652
0.31381,35623
0.31122,35580
0.30828,35523
0.30505,35450
0.30153,35361
0.29777,35255
0.29379,35130
0.28964,34988
0.28535,34827
0.28096,34646
0.27651,34446
0.27203,34227
0.26756,33988
0.26313,33729
0.2588,33450
0.25458,33153
0.25051,32837
0.24662,32503
0.24294,32152
0.2395,31785
0.23632,31402
0.23342,31006
0.23082,30597
0.22853,30178
0.22657,29749
0.22494,29312
0.22366,28871
0.22273,28425
0.22214,27978
0.2219,27532
0.222,27089
0.22243,26650
0.22319,26220
0.22426,25799
0.22563,25391
0.22728,24996
0.22921,24619
0.23138,24260
0.23379,23922
0.23641,23607
0.23922,23316
0.2422,23052
0.24533,22816
0.24859,22609
0.25195,22433
0.2554,22288
0.25892,22176
0.26248,22097
0.26607,22052
0.26966,22041
0.27324,22063
0.2768,22119
0.28031,22209
0.28376,22331
0.28714,22485
0.29043,22670
0.29363,22884
0.29672,23127
0.2997,23396
0.30255,23691
0.30527,24009
0.30785,24348
0.31029,24705
0.31259,25080
0.31473,25469
0.31672,25871
0.31856,26282
0.32024,26700
0.32176,27123
0.32312,27548
0.32433,27973
0.32538,28395
0.32628,28812
0.32702,29221
0.32761,29621
0.32804,30009
0.32833,30383
0.32846,30741
0.32845,31081
0.32829,31403
0.32798,31704
0.32753,31983
0.32693,32239
0.3262,32472
0.32532,32680
0.32431,32864
0.32315,33022
0.32187,33156
0.32045,33265
0.3189,33350
0.31723,33411
0.31543,33449
0.31351,33465
0.31148,33460
0.30935,33437
0.30711,33395
0.30478,33338
0.30236,33266
0.29987,33181
0.29731,33086
0.2947,32983
0.29204,32873
0.28934,32759
0.28663,32643
0.28392,32527
0.28121,32412
0.27853,32302
0.27588,32197
0.27329,32100
0.27077,32012
0.26833,31934
0.26598,31869
0.26375,31816
0.26164,31778
0.25967,31754
0.25785,31746
0.25618,31753
0.25467,31776
0.25334,31814
0.25218,31867
0.2512,31935
0.25039,32016
