Var1,Var2
0.0518488541880628,159613.242579975
0.0505337890666099,161521.583598087
0.0491284662297398,163534.730194754
0.0476349188190575,165638.445252188
0.0460568239066098,167818.471055116
0.0443995193027576,170060.654415653
0.0426699961018472,172351.066413501
0.0408768668562015,174676.11560406
0.0390303096102114,177022.653660135
0.0371419883651768,179378.072535245
0.0352249508765618,181730.392365789
0.0332935050031867,184068.339463514
0.0313630751276395,186381.413886647
0.0294500404444061,188659.946216123
0.0275715571630018,190895.143300616
0.0257453668944529,193079.122869073
0.0239895936781453,195204.937040676
0.022322532260246,197266.584888099
0.0207624303530942,199259.014329299
0.019327267686187,201178.113734667
0.0180345347031831,203020.693739107
0.0169010137657372,204784.45984175
0.0159425656944247,206467.976458927
0.0151739244104093,208070.623168339
0.0146085023401153,209592.543943743
0.0142582091106297,211034.590229856
0.0141332858978247,212398.258746307
0.0142421575945258,213685.624937479
0.01459130474497,214899.273001783
0.0151851569470786,216042.223439351
0.0160260091587031,217117.859051276
0.0171139620611628,218129.850306411
0.0184468873364531,219082.080963536
0.0200204184069465,219978.574797802
0.0218279668718717,220823.424231501
0.0238607645570488,221620.721611357
0.0261079307770663,222374.493809154
0.0285565640961322,223088.640751196
0.0311918575690474,223766.878406846
0.0339972361509256,224412.686688999
0.0369545146871673,225029.262641933
0.0400440746374022,225619.479215989
0.0432450574521239,226185.84985557
0.0465355723118308,226730.499057705
0.0498929157586662,227255.138993655
0.0532938006025399,227761.052225573
0.0567145913698242,228249.080493964
0.0601315434848555,228719.619498795
0.0635210433340033,229172.619546991
0.0668598463598261,229607.59189075
0.0701253103689809,230023.620534094
0.0732956213115916,230419.379238721
0.0763500089004202,230793.153414646
0.0792689495833566,231142.866536458
0.0820343545596008,231466.110683248
0.0846297407349681,231760.180760511
0.0870403827410703,232022.111927311
0.0892534443925975,232248.719723371
0.0912580882224178,232436.64237029
0.0930455620118038,232582.384710431
0.0946092615190398,232682.363247155
0.0959447689004573,232732.951761974
0.0970498666102372,232730.527007713
0.0979245268558937,232671.514011465
0.0985708769721163,232552.430565603
0.0989931413535906,232369.930537267
0.0991975608546687,232120.845683955
0.0991922908175549,231802.225722111
0.0989872791283714,231411.376453862
0.098594125919547,230945.895811529
0.0980259267349875,230403.707727934
0.0972971011491125,229783.093781017
