0.0099981,2.3066e+06
0.010159,2.3491e+06
0.010376,2.3921e+06
0.010654,2.4352e+06
0.010998,2.4784e+06
0.011412,2.5213e+06
0.011902,2.5637e+06
0.012471,2.6055e+06
0.013123,2.6464e+06
0.013863,2.6863e+06
0.014694,2.7249e+06
0.015618,2.7622e+06
0.016639,2.798e+06
0.017759,2.8322e+06
0.018978,2.8646e+06
0.020299,2.8951e+06
0.021722,2.9238e+06
0.023246,2.9504e+06
0.024872,2.975e+06
0.026596,2.9976e+06
0.028419,3.018e+06
0.030336,3.0364e+06
0.032344,3.0528e+06
0.034439,3.0671e+06
0.036616,3.0794e+06
0.038869,3.0898e+06
0.041192,3.0983e+06
0.043579,3.105e+06
0.04602,3.11e+06
0.048508,3.1133e+06
0.051035,3.1151e+06
0.05359,3.1155e+06
0.056164,3.1146e+06
0.058746,3.1124e+06
0.061326,3.1091e+06
0.063892,3.1048e+06
0.066433,3.0996e+06
0.068939,3.0936e+06
0.071396,3.0868e+06
0.073794,3.0795e+06
0.076121,3.0717e+06
0.078366,3.0634e+06
0.080517,3.0547e+06
0.082564,3.0458e+06
0.084496,3.0366e+06
0.086303,3.0273e+06
0.087975,3.0178e+06
0.089505,3.0083e+06
0.090882,2.9987e+06
0.092102,2.9891e+06
0.093155,2.9794e+06
0.094037,2.9697e+06
0.094744,2.9601e+06
0.09527,2.9503e+06
0.095614,2.9406e+06
0.095773,2.9308e+06
0.095746,2.921e+06
0.095535,2.911e+06
0.095139,2.9009e+06
0.094561,2.8906e+06
0.093805,2.8802e+06
0.092874,2.8695e+06
0.091775,2.8585e+06
0.090513,2.8473e+06
0.089095,2.8357e+06
0.087529,2.8237e+06
0.085823,2.8114e+06
0.083988,2.7986e+06
0.082032,2.7854e+06
0.079967,2.7718e+06
0.077803,2.7577e+06
0.075551,2.7432e+06
0.073224,2.7281e+06
0.070832,2.7127e+06
0.068387,2.6968e+06
0.065903,2.6805e+06
0.063389,2.6637e+06
0.060859,2.6466e+06
0.058323,2.6291e+06
0.055792,2.6113e+06
0.053279,2.5933e+06
0.050791,2.5749e+06
0.048341,2.5564e+06
0.045936,2.5377e+06
0.043585,2.5188e+06
0.041297,2.4999e+06
0.039079,2.4809e+06
0.036936,2.4619e+06
0.034875,2.4429e+06
0.032901,2.4239e+06
0.031017,2.405e+06
0.029228,2.3863e+06
0.027535,2.3676e+06
0.025942,2.349e+06
0.024447,2.3305e+06
0.023053,2.3122e+06
0.021759,2.2939e+06
0.020563,2.2758e+06
0.019465,2.2577e+06
0.018462,2.2397e+06
0.017551,2.2217e+06
0.016729,2.2037e+06
0.015994,2.1856e+06
0.01534,2.1674e+06
0.014764,2.1491e+06
0.014262,2.1306e+06
0.01383,2.1118e+06
0.013462,2.0928e+06
0.013154,2.0734e+06
0.012901,2.0536e+06
0.0127,2.0334e+06
0.012546,2.0128e+06
0.012434,1.9916e+06
0.012361,1.97e+06
0.012322,1.9478e+06
0.012316,1.9252e+06
0.012337,1.902e+06
0.012385,1.8783e+06
0.012456,1.8541e+06
0.012548,1.8296e+06
0.012659,1.8047e+06
0.012789,1.7795e+06
0.012937,1.7541e+06
0.013101,1.7286e+06
0.013283,1.7032e+06
0.013481,1.6779e+06
0.013696,1.6529e+06
0.01393,1.6284e+06
0.014184,1.6045e+06
0.014457,1.5814e+06
0.014753,1.5593e+06
0.015072,1.5384e+06
0.015416,1.519e+06
0.015788,1.5011e+06
0.016188,1.485e+06
0.016619,1.471e+06
0.017082,1.4592e+06
0.01758,1.4498e+06
0.018113,1.4431e+06
0.018682,1.4391e+06
0.01929,1.4382e+06
0.019937,1.4405e+06
0.020624,1.446e+06
0.021351,1.455e+06
0.022118,1.4676e+06
0.022925,1.4838e+06
0.023772,1.5037e+06
0.024657,1.5273e+06
0.025579,1.5547e+06
0.026536,1.5859e+06
0.027527,1.6207e+06
0.028549,1.6591e+06
0.029599,1.7011e+06
0.030674,1.7465e+06
0.031771,1.7951e+06
0.032886,1.8467e+06
0.034015,1.9012e+06
0.035154,1.9582e+06
0.036298,2.0175e+06
0.037443,2.0788e+06
0.038584,2.1419e+06
0.039716,2.2062e+06
0.040834,2.2716e+06
0.041932,2.3377e+06
0.043006,2.404e+06
0.04405,2.4702e+06
0.04506,2.5358e+06
0.046031,2.6006e+06
0.046957,2.6641e+06
0.047834,2.7259e+06
0.048658,2.7856e+06
0.049424,2.8429e+06
0.050128,2.8974e+06
0.050767,2.9488e+06
0.051338,2.9968e+06
0.051836,3.041e+06
0.05226,3.0813e+06
0.052608,3.1174e+06
0.052877,3.149e+06
0.053065,3.1761e+06
0.053173,3.1984e+06
0.053199,3.2158e+06
0.053143,3.2284e+06
0.053006,3.236e+06
0.052787,3.2387e+06
0.052488,3.2365e+06
0.052111,3.2295e+06
0.051658,3.2177e+06
0.05113,3.2015e+06
0.050531,3.1808e+06
0.049864,3.156e+06
0.049131,3.1272e+06
0.048338,3.0948e+06
0.047488,3.059e+06
0.046585,3.0201e+06
0.045634,2.9784e+06
0.044639,2.9343e+06
0.043607,2.8881e+06
0.042541,2.8403e+06
0.041447,2.791e+06
0.040331,2.7407e+06
0.039198,2.6898e+06
0.038053,2.6385e+06
0.036903,2.5872e+06
0.035751,2.5363e+06
0.034604,2.486e+06
0.033467,2.4366e+06
0.032345,2.3884e+06
0.031242,2.3416e+06
0.030164,2.2965e+06
0.029114,2.2531e+06
0.028097,2.2117e+06
0.027117,2.1724e+06
0.026177,2.1353e+06
0.025281,2.1004e+06
0.024431,2.0678e+06
0.023629,2.0375e+06
0.022878,2.0095e+06
0.02218,1.9836e+06
0.021536,1.9598e+06
0.020946,1.9381e+06
0.020412,1.9182e+06
0.019932,1.9e+06
0.019508,1.8834e+06
0.019139,1.8681e+06
0.018822,1.854e+06
0.018558,1.8408e+06
0.018343,1.8283e+06
0.018177,1.8163e+06
0.018057,1.8046e+06
0.01798,1.7929e+06
0.017944,1.7811e+06
0.017945,1.7689e+06
0.017981,1.7561e+06
0.018048,1.7425e+06
0.018144,1.728e+06
0.018263,1.7124e+06
0.018404,1.6956e+06
0.018562,1.6775e+06
0.018735,1.658e+06
0.01892,1.637e+06
0.019113,1.6146e+06
0.019311,1.5907e+06
0.019512,1.5653e+06
