Var1,Var2
0.101459730955853,435678.555764445
0.101178646062138,434716.305137295
0.1008028770787,434153.257639745
0.100339523256243,434018.20347227
0.0997957665849259,434335.671855255
0.099178809590904,435125.658034227
0.0984958143047455,436403.395310252
0.0977538429075603,438179.175328695
0.0969598005570679,440458.219330955
0.0961203808896748,443240.602491043
0.0952420146853871,446521.232828942
0.0943308221695544,450289.885523789
0.0933925694084389,454531.292751784
0.0924326292338394,459225.288457083
0.0914559471049221,464347.006740264
0.0904670122825655,469867.131830555
0.0894698346526488,475752.19690716
0.0884679274897859,481964.928364105
0.0874642964022446,488464.631483901
0.0864614346426169,495207.612909272
0.0854613249077426,502147.634789199
0.0844654476860162,509236.395034694
0.0834747961410927,516424.027758503
0.0824898974487226,523659.617697603
0.081510840428594,530891.722232815
0.0805373092363097,538068.894529591
0.0795686228027714,545140.201330259
0.078603779630178,552055.729031474
0.0776415074766092,558767.071880555
0.0766803173858695,565227.79641856
0.0757185614470678,571393.87668223
0.0747544936004772,577224.095145812
0.07378633274368,582680.404929666
0.0728123273359944,587728.249416176
0.0718308206507812,592336.836083969
0.070840315785522,596479.36208601
0.0698395395095434,600133.189842034
0.0688275040098672,603279.971676072
0.0678035655877299,605905.723290291
0.066767479362609,608000.846611885
0.0657194490578504,609560.103266039
0.0646601709728952,610582.540601935
0.0635908712922702,611071.372819258
0.0625133359414356,611033.820300229
0.0614299322745431,610480.910739776
0.0603436219691787,609427.246078717
0.0592579646078912,607890.739578352
0.058177111545009,605892.327627766
0.0571057897887482,603455.661046889
0.0560492757713046,600606.780739682
0.0550133590315173,597373.7825646
0.0540042959934401,593786.476226748
0.0530287541871591,589876.042862192
0.0520937474226035,585674.695784946
0.0512065625899234,581215.348607681
0.0503746789181502,576531.294635487
0.0496056806741649,571655.90107578
0.0489071644233458,566622.321214988
0.0482866420985551,561463.227291993
0.0477514412323738,556210.566357306
0.0473086037958546,550895.340953122
0.0469647851529628,545547.415989616
0.0467261546810724,540195.352733811
0.0465982996226443,534866.270375316
0.0465861337203728,529585.735194124
0.0466938121471136,524377.67693531
0.0469246541729678,519264.331599147
0.0472810749157941,514266.209487714
0.0477645273996149,509402.087015136
0.0483754559998945,504689.020491849
0.0491132621880645,500142.379837291
0.0499762833029335,495775.899962823
0.050961784877148,491601.747399667
0.0520659668363228,487630.599626609
0.05328398367075,483871.734479879
0.0546099784587606,480333.127002886
0.0560371304009696,477021.551115584
0.0575577153098778,473942.683550428
0.0591631782936301,471101.207611573
0.0608442176799588,468500.914462723
0.062590879050019,466144.799832441
0.0643926580951412,464035.154238729
0.0662386108752316,462173.645071814
0.0681174699478457,460561.389129897
0.0700177647534674,459199.014471762
0.0719279445862068,458086.710727857
0.0738365024503571,457224.267293144
0.0757320981017932,456611.099106734
0.0776036785983441,456246.260001123
0.0794405947337929,456128.443874259
0.0812327118043987,456255.974197161
0.082970513252636,456626.782615028
0.0846451958477096,457238.377627382
0.0862487551935135,458087.804539179
0.0877740604991632,459171.598056715
0.0892149177021603,460485.729055849
0.0905661201969365,462025.547172549
0.0918234865894702,463785.720954273
0.092983885069611,465760.177363295
0.0940452441646644,467942.042438785
0.0950065498088919,470323.584903245
0.0958678288323148,472896.164441838
0.0966301191371949,475650.186292278
0.0972954269905905,478575.063661249
0.0978666720152626,481659.189334733
0.098347620607822,484889.917678578
0.0987428086511977,488253.558037121
0.0990574545171789,491735.380336745
0.0992973634728587,495319.63349273
0.099468824711286,498989.577006261
0.0995785023204803,502727.525927901
0.0996333215851591,506514.909157842
0.0996403520809271,510332.340854747
0.099606689070171,514159.704536749
0.0995393347414115,517976.24928249
0.0994450808484937,521760.697278939
0.0993303943021415,525491.361817704
0.0992013072437862,529146.274713678
0.099063313090274,532703.322009548
0.0989212699784745,536140.386737062
0.0987793129616513,539435.497430559
0.0986407762156509,542566.981029752
0.0985081264036596,545513.618766371
0.0983829082246959,548254.80360234
0.0982657030344065,550770.697774764
0.0981561012783276,553042.389004109
0.0980526893187353,555052.04393558
0.0979530510677032,556783.057408714
0.0978537846622784,558220.196185972
0.0977505342341894,559349.735816884
0.0976380366378515,560159.589370115
0.0975101828084925,560639.426831381
0.0973600932290838,560780.784040651
0.0971802067927356,560577.160126993
0.0969623821588292,560024.102493181
0.0966980105191437,559119.278503399
0.0963781385174406,557862.533134511
0.0959935999053497,556255.931962428
0.0955351543718233,554303.788968035
0.0949936318556588,552012.678760066
0.0943600805430952,549391.432923267
0.0936259166673895,546451.120307705
0.0927830741662913,543205.011178004
0.091824152217711,539668.525238845
0.090742558664535,535859.163645254
0.0895326473570157,531796.425193429
0.088189847485729,527501.706971351
0.0867107830496669,522998.189829637
0.0850933807022029,518310.709114089
0.0833369643415484,513465.611184059
0.081442334960593,508490.596327315
0.0794118344418862,503414.548774117
0.0772493921747244,498267.354612085
0.0749605535802282,493079.708509776
0.0725524898539362,487882.910270426
0.0700339884705231,482708.652357066
0.0674154242382574,477588.799654258
0.0647087109380374,472555.162857405
0.0619272338295005,467639.267004756
0.0590857635509602,462872.1167865
0.0562003521770691,458283.960376054
0.0532882124245828,453904.05362759
0.0503675812091502,449760.426567928
0.0474575689517996,445879.654177717
0.0445779962102231,442286.633504487
0.0417492193650359,439004.369177272
0.0389919472232048,436053.769398505
0.0363270505085061,433453.454473292
0.0337753662912196,431219.579898946
0.031357499465685,429365.675978816
0.0290936234145776,427902.505843822
0.0270032820028732,426837.943662474
0.0251051950228944,426176.874695048
0.02341706916528,425921.118699506
0.02195541652024,426069.378025579
0.0207353825203653,426617.211539268
0.0197705851221207,427557.035303962
0.0190729668897794,428878.150707794
0.0186526614949468,430566.800472193
0.0185178759791658,432606.252706424
0.0186747899486843,434976.912890555
0.0191274726817327,437656.463377992
0.0198778189320823,440620.029712099
0.0209255040107769,443840.372752836
0.0222679585233075,447288.105312422
0.0239003629346748,450931.931707289
0.0258156619322741,454738.908350749
0.0280045983587789,458674.723240772
0.0304557662965556,462703.991944219
0.0331556827038252,466790.56744707
0.0360888768328794,470897.861034031
0.039237996504017,474989.171184482
0.0425839301671333,479028.017328665
0.0461059435574191,482978.47520116
0.049781829643433,486805.510459978
0.0535880704755563,490475.307210216
0.0575000094707838,493955.588081321
0.0614920326157872,497215.922556614
0.0655377570336732,500228.020341986
0.0696102253399761,502966.006686878
0.0736821042090299,505406.676733311
0.0777258855816498,507529.726166307
0.0817140889675742,509317.955668986
0.0856194633298756,510757.446945041
0.0894151870820115,511837.708356314
0.0930750647797729,512551.788529566
0.0965737191485517,512896.356609556
0.0998867771495307,512871.748170405
0.102991048855196,512481.976139387
0.105864697973725,511734.706432262
0.108487402932338,510641.198343289
0.110840507500848,509216.210072361
0.112907160008009,507477.870103332
0.114672440274417,505447.515468877
0.116123473456732,503149.498245789
0.117249530068679,500610.961918631
0.11804211151503,497861.589527432
0.118495020545724,494933.325775077
0.11860441610909,491860.075511007
0.118368852156186,488677.381228792
0.117789300023343,485422.08241515
0.116869154097587,482131.959766627
0.11561422055043,478845.367446679
0.114032689010095,475600.85669002
0.112135087131123,472436.794172044
0.109934218114074,469390.978648277
0.107445081326979,466500.25943115
0.104684776284946,463800.160307355
0.101672390354939,461324.512506862
0.0984288706695068,459105.100311789
0.0949768808558939,457171.322837022
0.0913406433151119,455549.875421944
0.0875457679182103,454264.453941463
0.0836190681229118,453335.485173025
0.0795883656511214,452779.886143909
0.0754822850044701,452610.855130459
0.071330039228577,452837.696689875
0.0671612084644885,453465.682778771
0.0630055129450633,454495.951654936
0.0588925822021725,455925.445874262
0.05485172234481,457746.890289017
0.05091168334603,459948.810532131
0.0471004283357661,462515.592040763
0.0434449069350684,465427.579236946
0.0399708346835433,468661.214049374
0.0367024806046418,472189.212534104
0.0336624649222354,475980.777938724
0.0308715688864017,480001.848159969
0.0283485585867353,484215.375174388
0.026110024528419,488581.633680811
0.0241702386207273,493058.555887468
0.0225410300809384,497602.089110395
0.0212316815904298,502166.572627765
0.0202488468559489,506705.130060606
0.0195964905298158,511170.073426723
0.0192758512304741,515513.314943145
0.019285428181843,519686.782633449
0.0196209917589718,523642.835828926
0.0202756179912512,527334.676734673
0.021239746835696,530716.754360039
0.0225012637943667,533745.157283195
0.02404560421469,536377.991927146
0.0258558793820506,538575.743263759
0.0279130232933173,540301.615127941
0.0301959587906097,541521.847610446
0.0326817815391606,542206.009299599
0.0353459601540006,542327.262454521
0.0381625506196185,541862.599510254
0.0411044230067327,540793.049633743
0.0441434983725904,539103.85436388
0.0472509936372116,536784.611674008
0.0503976721587857,533829.388086387
0.0535540976876933,530236.798740825
0.0566908893606685,526010.055569681
0.0597789754043379,521156.983955679
0.0627898432502944,515690.008444683
0.0656957838210926,509626.108251508
0.0684701278267716,502986.743432516
0.0710874720129464,495797.75270505
0.0735238934220131,488089.223972745
0.0757571498661012,479895.338670538
0.0777668649614531,471254.191077923
0.0795346962362899,462207.583768377
0.0810444849953783,452800.800372237
0.0822823868021029,443082.356834982
0.0832369816206913,433103.732358214
0.0838993628453803,422919.081221489
0.0842632046280177,412584.926703711
0.0843248070993818,402159.838356301
0.0840831192611467,391704.093928809
0.0835397395039537,381279.327311722
0.0826988938816888,370948.163940509
0.0815673924421892,360773.845197684
0.0801545640796363,350819.84345349
0.0784721705333171,341149.469497778
0.0765343003107193,331825.474232618
0.0743572434595918,322909.646614084
0.0719593482531972,314462.409949488
0.069360860985125,306542.418770428
0.0665837501943179,299206.158609671
0.0636515167569849,292507.551108876
0.0605889913893096,286497.566972105
0.0574221212027015,281223.849354806
0.0541777470410979,276730.3503374
0.0508833734067958,273056.98317462
0.0475669328468216,270239.293034227
0.0442565467253534,268308.148939578
0.0409802843486874,267289.459607847
0.0377659224372115,267203.915827603
0.0346407069533251,268066.761944711
0.0316311192946811,269887.598923008
0.0287626488478981,272670.221315701
0.0260595738683464,276412.49032492
0.0235447526060738,281106.244941143
0.021239426535853,286737.252942385
0.0191630374702622,293285.203296764
0.0173330602384763,300723.741253174
0.0157648525000901,309020.547125416
0.014471523133157,318137.45947748
0.0134638204893061,328030.643103742
0.012750041647151,338650.801869668
0.0123359636193191,349943.436137849
0.0122247972796198,361849.144152202
0.0124171645766368,374303.966391269
0.0129110993900465,387239.771530819
0.0137020721680803,400584.682277689
0.0147830382607356,414263.538952398
0.0161445096357066,428198.39830922
0.0177746494347736,442309.064691184
0.0196593885998581,456513.650226448
0.0217825635725126,470729.16038491
0.0241260738506987,484872.100833475
0.026670057974801,498859.101159906
0.029393086313409,512607.550683758
0.0322723688309601,526036.241244681
0.0352839758463243,539066.011559783
0.0384030696362003,551620.387479869
0.0416041446020694,563626.21225634
0.0448612736065655,575014.260763781
0.0481483579964263,585719.831515315
0.0514393787664333,595683.310265804
0.0547086462833831,604850.699029201
0.0579310459822723,613174.104446889
0.0610822774692604,620612.179639113
0.0641390845178631,627130.513955041
0.067079473526051,632701.965410355
0.0698829181118091,637306.931063629
0.0725305476621556,640933.551131457
0.0750053178141167,643577.843272224
0.0772921610339153,645243.764173044
0.0793781156705793,645943.196345323
0.081252432090113,645695.858862135
0.0829066547439326,644529.141644223
0.0843346792879582,642477.863809042
0.085532784143908,639583.957525955
0.0864996361790758,635896.079756719
0.0872362704721113,631469.155189086
0.0877460444267772,626363.854577618
0.0880345667899435,620646.013574127
0.0881096024207075,614385.997945118
0.0879809539409737,607658.021820233
0.0876603216704793,600539.426279918
0.0871611435074543,593109.926159574
0.0864984166561031,585450.833410113
0.085688503320154,577644.26570199
0.0847489226742449,569772.349184487
0.0836981315885584,561916.42440982
0.0825552967140659,554156.264400683
0.0813400606337354,546569.313681021
0.0800723048475716,539229.956806446
0.0787719123855542,532208.824528904
0.0774585328322562,525572.145217959
0.0761513525006169,519381.148548636
0.0748688724110189,513691.527764901
0.0736286966170148,508552.966051425
0.0724473332727921,504008.731708165
0.0713400106622381,500095.345936464
0.0703205102081365,496842.32612611
0.0694010182557905,494272.006593841
0.0685919981816121,492399.437778708
0.0679020841174989,491232.363961329
0.0673379973097332,490771.278654849
0.0669044858503176,491009.555927007
0.0666042882327278,491933.655065974
0.0664381208966454,493523.39520735
0.066404689640924,495752.295804456
0.0665007245044334,498587.97815592
0.0667210374440245,501992.622608956
0.067058601881062,505923.475537814
0.0675046529459905,510333.399756869
0.0680488070271741,515171.461668152
0.0686791990284227,520383.548163608
0.0693826355614243,525913.006102372
0.0701447621465848,531701.297061284
0.0709502423698691,537688.660010961
0.0717829468449788,543814.774597762
0.0726261497598692,550019.417811622
0.0734627307439243,556243.106988339
0.0742753797762829,562427.722329872
0.075046802865626,568517.102424562
0.0757599262656454,574457.606608191
0.0763980970467033,580198.638423236
0.0769452779210619,585693.124904401
0.077386234314735,590897.946939725
0.0777067117917519,595774.316524041
0.0778936020647332,600288.097330259
