Var1,Var2
0.0101436669824539,260615.317934155
0.0109569935448327,265546.444614112
0.0117664137368049,270415.222589525
0.0125678838789859,275200.189537559
0.0133573588734701,279879.280441137
0.0141308251934118,284430.012365948
0.0148843339258853,288829.686244008
0.0156140334771137,293055.602998461
0.0163162015487526,297085.291019679
0.0169872760000793,300896.741722772
0.017623884223799,304468.649688023
0.0182228706827144,307780.653714698
0.0187813222805171,310813.575010516
0.0192965912720666,313549.648698042
0.0197663154561745,315972.744848696
0.0201884354363668,318068.57535676
0.0205612087814736,319824.883140154
0.020883220967187,321231.610400584
0.0211533930308023,322281.042989783
0.0213709859230592,322967.928305688
0.0215356015921285,323289.564575298
0.0216471808842006,323245.859860004
0.0217059983917363,322839.359633489
0.0217126544232512,322075.242319466
0.0216680643066587,320961.282723991
0.0215734452709408,319507.783842297
0.0214303011776611,317727.478050882
0.0212404053941255,315635.399200774
0.0210057821135103,313248.727597139
0.0207286864338819,310586.61027462
0.0204115835076991,307669.959349539
0.0200571270663126,304521.23154315
0.0196681376104856,301164.192220284
0.0192475805385903,297623.667472124
0.0187985444595646,293925.287889158
0.0183242199087833,290095.227720868
0.017827878652637,286159.943103459
0.0173128537328608,282145.912958577
0.0167825203655667,278079.386027664
0.0162402777736125,273986.137312806
0.0156895319954514,269891.236950679
0.0151336796799658,265818.834257559
0.0145760928459523,261791.959356819
0.0140201045577194,257832.344443164
0.0134689954453836,253960.266357618
0.0129259809804445,250194.411751687
0.0123941994044502,246551.765716136
0.0118767002011977,243047.524346967
0.011376433000977,239695.031326074
0.0108962368086851,236505.73821362
0.0104388294559381,233489.187790082
0.0100067971901699,230653.019454283
0.00960258433061752,228002.995384834
0.00922848294144739,225543.04591114
0.00888662249541628,223275.332320179
0.0085789595266612,221200.325149823
0.00830726729773926,219316.89589048
0.00807312553312907,217622.419935444
0.00787791029829222,216112.888586403
0.00772278412930807,214783.027932852
0.00760868654227202,213626.42248019
0.00753632507333719,212635.641497188
0.00750616701876536,211802.366184533
0.00751843205897274,211117.515926432
0.00757308596073506,210571.372070351
0.00766983555698838,210153.697879239
0.00780812520369755,209853.853509284
0.00798713490787656,209660.905077987
0.00820578030999418,209563.727096394
0.00846271468778752,209551.097740437
0.00875633312717213,209611.786625348
0.00908477897984285,209734.634920429
0.00944595269677917,209908.627796577
0.00983752309278027,210122.959333921
0.0102569410600221,210367.090130793
0.0107014557091896,210630.797947691
0.0111681328757893,210904.221791259
0.0116538758876245,211177.899894633
0.0121554484479924,211442.802083129
0.0126694994487991,211690.357030118
0.0131925894893681,211912.474909139
0.0137212188410677,212101.565937247
0.0142518565658133,212250.555283797
