0.1513,58723
0.15694,58326
0.16257,58007
0.16815,57770
0.17364,57617
0.17901,57549
0.18423,57569
0.18927,57677
0.19409,57872
0.19865,58156
0.20293,58526
0.2069,58980
0.21052,59517
0.21376,60134
0.21661,60826
0.21903,61591
0.221,62423
0.2225,63318
0.22351,64270
0.22402,65273
0.22401,66321
0.22347,67409
0.22239,68528
0.22077,69674
0.21861,70838
0.21592,72014
0.21269,73196
0.20894,74377
0.20468,75549
0.19992,76708
0.1947,77847
0.18903,78960
0.18294,80043
0.17646,81090
0.16963,82098
0.16248,83064
0.15506,83983
0.1474,84854
0.13956,85675
0.13157,86444
0.12349,87162
0.11537,87829
0.10727,88445
0.099221,89012
0.091292,89532
0.083531,90008
0.075991,90442
0.068723,90838
0.061778,91201
0.055203,91534
0.049046,91843
0.04335,92133
0.038156,92407
0.033503,92673
0.029424,92934
0.025951,93196
0.02311,93465
0.020923,93744
0.019407,94039
0.018576,94354
0.018438,94693
0.018995,95059
0.020246,95456
0.022183,95886
0.024795,96351
0.028066,96852
0.031972,97391
0.036489,97967
0.041586,98580
0.047227,99229
0.053376,99913
0.059989,1.0063e+05
0.067023,1.0137e+05
0.074428,1.0215e+05
0.082156,1.0294e+05
0.090155,1.0375e+05
0.09837,1.0458e+05
0.10675,1.0541e+05
0.11524,1.0625e+05
0.12378,1.0708e+05
0.13232,1.0791e+05
0.14081,1.0872e+05
0.1492,1.0951e+05
0.15743,1.1028e+05
0.16546,1.1102e+05
0.17324,1.1171e+05
0.18074,1.1237e+05
0.18791,1.1297e+05
0.19472,1.1352e+05
0.20114,1.1402e+05
0.20714,1.1445e+05
0.2127,1.1481e+05
0.2178,1.151e+05
0.22244,1.1532e+05
0.22659,1.1546e+05
0.23026,1.1552e+05
0.23344,1.155e+05
0.23614,1.154e+05
0.23837,1.1522e+05
0.24014,1.1495e+05
0.24147,1.146e+05
0.24237,1.1417e+05
0.24287,1.1366e+05
0.24299,1.1307e+05
0.24276,1.1241e+05
0.24221,1.1167e+05
0.24138,1.1086e+05
0.24029,1.0998e+05
0.23898,1.0904e+05
0.23748,1.0805e+05
0.23584,1.0699e+05
0.23408,1.0589e+05
0.23223,1.0475e+05
0.23034,1.0356e+05
0.22844,1.0234e+05
0.22655,1.0109e+05
0.2247,99821
0.22293,98533
0.22125,97234
0.2197,95929
0.21828,94625
0.21702,93327
0.21593,92041
0.21503,90773
0.21431,89528
0.21378,88311
0.21345,87127
0.21332,85982
0.21338,84881
0.21362,83828
0.21403,82826
0.2146,81881
0.21532,80996
0.21617,80175
0.21713,79419
0.21818,78733
0.21929,78117
0.22045,77575
0.22163,77107
0.2228,76715
0.22394,76399
0.22503,76160
0.22603,75997
0.22692,75910
0.22768,75897
0.22829,75957
0.22872,76089
0.22894,76289
0.22896,76555
0.22873,76885
0.22826,77274
0.22753,77718
0.22652,78214
0.22522,78758
0.22364,79344
0.22177,79967
0.2196,80623
0.21715,81307
0.2144,82012
0.21138,82734
0.20809,83467
0.20454,84205
0.20074,84944
0.19671,85677
0.19248,86399
0.18805,87106
0.18345,87792
0.17871,88453
0.17385,89084
0.16889,89681
0.16385,90241
0.15878,90759
0.15368,91233
0.1486,91660
0.14355,92037
0.13857,92364
0.13367,92638
0.12889,92858
0.12425,93024
0.11976,93135
0.11546,93193
0.11136,93197
0.10748,93149
0.10383,93050
0.10043,92902
0.097294,92707
0.094425,92469
0.091831,92189
0.089518,91870
0.087488,91517
0.08574,91132
0.084271,90719
0.083077,90283
0.082149,89826
0.08148,89352
0.081055,88866
0.080863,88372
0.080888,87872
0.081112,87371
0.081518,86873
0.082085,86380
0.082794,85895
0.083621,85422
0.084546,84963
0.085545,84520
0.086597,84095
0.087678,83691
0.088768,83307
0.089844,82946
0.090885,82608
0.091874,82293
0.092791,82001
0.09362,81731
0.094346,81485
0.094956,81259
0.095439,81053
0.095786,80866
0.09599,80696
0.096047,80542
0.095955,80400
0.095714,80270
0.095327,80149
0.094798,80036
0.094136,79927
0.093348,79821
0.092448,79716
0.091449,79610
0.090365,79502
0.089213,79390
0.088012,79273
0.086781,79150
0.08554,79020
0.08431,78883
0.083113,78738
0.08197,78587
0.080901,78429
0.079929,78265
0.079074,78098
0.078355,77927
0.07779,77755
0.077396,77584
0.077189,77415
0.077183,77253
0.07739,77098
0.077819,76954
0.078478,76824
0.079373,76710
0.080506,76616
0.08188,76544
0.083492,76496
0.085339,76476
0.087417,76485
0.089716,76526
0.092227,76600
0.09494,76710
0.097841,76855
0.10092,77038
0.10415,77258
0.10752,77515
0.11102,77809
0.11463,78138
0.11832,78502
0.12208,78899
0.1259,79325
0.12974,79778
0.13361,80256
0.13747,80754
0.14132,81268
0.14514,81795
0.14891,82329
0.15263,82867
0.15627,83402
0.15985,83930
0.16333,84446
0.16672,84945
0.17002,85421
0.17321,85869
0.1763,86286
0.17928,86666
0.18216,87004
0.18492,87298
0.18758,87543
0.19014,87736
0.1926,87876
0.19495,87959
0.1972,87985
