Var1,Var2
0.114367147561332,2576270.18601358
0.113609731781782,2570968.15458688
0.112687011332154,2562165.41284557
0.111601363659821,2549936.90283625
0.110355455937564,2534368.03549107
0.108952283978761,2515554.07087499
0.107395216059955,2493599.57114126
0.105688040437241,2468617.93140082
0.103835015244959,2440730.99122498
0.101840919389532,2410068.72695104
0.0997111029995535,2376769.02240247
0.097451535966796,2340977.51312322
0.0950688531125466,2302847.4968163
0.0925703945399884,2262539.90042005
0.08996423978602,2220223.29220107
0.0872592344640774,2176073.92543345
0.0844650081917631,2130275.79870721
0.0815919827214731,2083020.71669796
0.0786513693364914,2034508.33435876
0.0756551547366994,1984946.16698557
0.0726160748144765,1934549.54847169
0.0695475759097754,1883541.52031157
0.0664637633308895,1832152.63454083
0.0633793371311585,1780620.65480201
0.0603095153388332,1729190.14109261
0.057269945044627,1678111.90546758
0.054276601956247,1627642.32801087
0.0513456792286737,1578042.52473354
0.0484934665704989,1529577.36166986
0.0457362208076914,1482514.31229025
0.0430900292542612,1437122.15839105
0.0405706673919961,1393669.53780878
0.0381934524963781,1352423.34558851
0.0359730949606579,1313646.99855538
0.0339235491627755,1277598.57653397
0.0320578657885179,1244528.856667
0.0303880475674464,1214679.26033566
0.0289249103945349,1188279.73501145
0.027677951799299,1165546.59590719
0.0266552286850108,1146680.35448147
0.0258632461933277,1131863.56263008
0.0253068594546563,1121258.70272149
0.0249891898625834,1115006.15446458
0.0249115573629421,1113222.26990464
0.0250734300761486,1115997.587615
0.0254723923773538,1123395.21637753
0.0261041323450886,1135449.41733377
0.0269624492581299,1152164.41175412
0.0280392815752657,1173513.43924182
0.0293247555767142,1199438.08839663
0.0308072545825753,1229847.91875369
0.0324735083964404,1264620.38923707
0.0343087023548468,1303601.10448183
0.0362966050993822,1346604.38624582
0.0384197139316945,1393414.17281873
0.0406594163661647,1443785.24491087
0.042996166264203,1497444.77203875
0.0454096727215241,1554094.16899152
0.0478790996886341,1613411.24763293
0.0503832741381536,1675052.64514025
0.0529009004531869,1738656.50587061
0.0554107786010327,1803845.3904431
0.0578920235779426,1870229.38238944
0.0603242835647184,1937409.35991033
0.0626879542205169,2004980.39792352
0.0649643865636438,2072535.2637374
0.0671360859431845,2139667.96835666
0.0691868996934223,2205977.33463718
0.0711021911829727,2271070.54325818
0.0728689981207945,2334566.61776357
0.0744761731595676,2396099.8107212
0.075914505040756,2455322.8543328
0.0771768187519694,2511910.04056369
0.0782580534126291,2565560.09801012
0.0791553168648074,2615998.83523875
0.0798679162186311,2662981.5231693
0.0803973638819763,2706294.99217677
0.0807473588885183,2745759.42291078
0.080923743622877,2781229.81331184
0.0809344363231338,2812597.10789538
0.0807893400161284,2839788.97902212
0.0805002288066295,2862770.25353237
0.0800806126948773,2881542.98175246
0.0795455823355422,2896146.14945018
0.0789116353725038,2906655.03679773
0.0781964861859551,2913180.23177328
0.0774188610693624,2915866.30868002
0.076598281012197,2914890.18556812
0.0757548343987989,2910459.17729679
0.0749089420432374,2902808.76375501
0.0740811170639305,2892200.09535463
0.0732917221597125,2878917.26030234
0.0725607268809494,2863264.34032978
0.0719074674953888,2845562.28349717
0.0713504120290679,2826145.62436698
0.07090693301829,2805359.0832547
0.0705930904399808,2783554.07738487
0.0704234271952957,2761085.17759624
0.0704107794059166,2738306.54473202
0.0705661036449612,2715568.3800026
0.0708983230659144,2693213.4234047
0.0714141942147562,2671573.53371001
0.0721181961139124,2650966.38259653
0.0730124429932929,2631692.29418882
0.0740966218150353,2614031.25961701
0.0753679554961716,2598240.15422269
0.0768211924787789,2584550.18276799
0.0784486230318305,2573164.57548523
0.0802401223945668,2564256.55508581
0.0821832205896764,2557967.59198
0.0842631984481428,2554405.96199491
0.0864632090989637,2553645.61786777
0.088764423889222,2555725.38278014
0.0911462014167723,2560648.47122967
0.0935862780830689,2568382.33964235
0.0960609783116375,2578858.86633898
0.098545442332792,2591974.85780523
0.101013869211822,2607592.87568766
0.103439772600316,2625542.37655644
0.105796246522537,2645621.15423948
0.108056238374391,2667597.07243913
0.110192826214464,2691210.07338327
0.11217949736706,2716174.44642904
0.11399042533745,2742181.33881604
0.115600742059936,2768901.48914645
0.116986802559212,2795988.16263972
0.118126439203204,2823080.26575984
0.118999202858672,2849805.61643651
0.119586588426349,2875784.34479271
0.119872242426589,2900632.39805106
0.119842150525703,2923965.12212387
0.119484803133187,2945400.89131054
0.118791337456795,2964564.75654761
0.117755654671689,2981092.08180859
0.116374511137632,2994632.13756173
0.114647582880226,3004851.61969868
0.112577502834694,3011438.06207967
0.110169870629985,3014103.11083623
0.107433234963641,3012585.62886074
0.104379048881051,3006654.59952063
0.101021598524,2996111.79958346
0.0973779061507914,2980794.21264085
0.0934676084524513,2960576.15597821
0.08931281139552,2935371.09585064
0.0849379230112576,2905133.12848279
0.0803694657234619,2869858.10679396
0.0756358699624377,2829584.39583968
0.0707672509509908,2784393.24322878
0.0657951706696264,2734408.7542934
0.060752387112363,2679797.46552401
0.0556725930315937,2620767.51369722
0.050590146440062,2557567.40218157
0.0455397951900717,2490484.37006222
0.0405563979843201,2419842.37393309
0.0356746441890714,2345999.69641165
0.0309287748186603,2269346.19958391
0.0263523070405278,2190300.24562541
0.0219777645122401,2109305.3107106
0.017836415806481,2026826.32195906
0.0139580231072542,1943345.75051719
0.010370603271051,1859359.49688694
0.00710020324122735,1775372.60724283
0.00417069168314081,1691894.86168669
0.0016035685726127,1609436.27714395
-0.000582205677970384,1528502.56888383
-0.00237036013209123,1449590.61543215
-0.00374744102786762,1373183.971934
-0.00470291619257411,1299748.47681353
-0.00522925529282991,1229727.9958779
-0.00532198523852514,1163540.34683448
-0.00497972026318897,1101573.44555325
-0.00420416641336554,1044181.71333197
-0.00300010039337744,991682.781935537
-0.00137532292829403,944354.530311939
0.000659412974401934,902432.483664734
0.00309049826649457,866107.602020451
0.00590158779039088,835524.481601839
0.0090737428741235,810779.988242262
0.0125855953566772,791922.337790787
0.0164135316098812,778950.634002197
0.0205318949314225,771814.869823565
0.0249132045025729,770416.393322996
0.0295283889360327,774608.834802202
0.034347032285991,784199.486939337
0.0393376302562403,798951.125169533
0.0444678542251138,818584.250976004
0.0497048206102889,842779.736382664
0.0550153630241715,871181.843758011
0.0603663046236039,903401.591107231
0.0657247280377877,939020.42939152
0.0710582402671052,977594.195115891
0.0763352299841557,1018657.29851223
0.0815251147375926,1061727.10515329
0.0865985756595343,1106308.4668019
0.0915277774081419,1151898.35575886
0.096286571237432,1197990.55594811
0.100850679274857,1244080.36348493
0.105197858301285,1289669.24952304
0.109308041564786,1334269.43876681
0.113163457415682,1377408.35815719
0.11674872382186,1418632.9118741
0.120050918106316,1457513.54091383
0.123059621539062,1493648.02806171
0.125766938708529,1526665.01204257
0.12816749188892,1556227.17794535
0.130258390905649,1582034.09463299
0.132039179276777,1603824.67371176
