"Group" "ID" "Freq" "AudP" "VidP" "ID_Ten" "FreqF" "FreqLog" "AudPScaI" "VidPScaI" "FreqLogScaI" "res_V" "res_A" "reorderGroup" "Cat" "LowHighF" "Order"
"27" "1" "3" 0.020317 0.506883691128907 0.721357130022457 "3" 7 -1.69214041940153 -0.249898552878449 0.025070950567729 0.495422769375631 0.49444413541154 0.206059333824924 "1" "1" "2" 5
"28" "1" "3" 0.040635 0.3392526340327 -0.0281121161467096 "3" 8 -1.39109973591115 -0.556087160198492 -0.753498396464111 0.825723190585243 0.0288078432205067 0.203859746270303 "1" "1" "2" 5
"29" "1" "3" 0.08127 0.0889153466049058 -0.548274953193305 "3" 9 -1.09006974024717 -1.01334386862456 -1.2938579141623 1.15601188516202 -0.19862972967731 0.0505812651086797 "1" "1" "2" 5
"30" "1" "3" 0.16254 -0.291749111408622 -0.883193084037656 "3" 10 -0.789039744583188 -1.70865130314433 -1.64178011613849 1.48630057973881 -0.233629986853126 -0.34074794214665 "1" "1" "2" 5
"31" "1" "4" 0.00031746 0.825919206658593 2.15893514182992 "4" 1 -3.4983109880843 0.766588258328299 1.25978087455572 -1.48629907863293 -0.148367832552689 -0.601313721140102 "1" "1" "1" 5
"32" "1" "4" 0.00063492 0.916922207642099 1.88278059943415 "4" 2 -3.19728099242032 1.01850763382578 1.01768732489445 -1.15601038405615 -0.0775394374135848 -0.0454161183781756 "1" "1" "1" 5
"33" "1" "4" 0.0012698 0.957841848067657 1.40698276490096 "4" 3 -2.89626467726167 1.13178357143422 0.600574552879256 -0.825736699665435 -0.181744485571155 0.371824232005061 "1" "1" "1" 5
"34" "1" "4" 0.0025397 0.702757857318481 1.35648478060522 "4" 4 -2.59521758103336 0.425646422610025 0.556305006693866 -0.495429242429949 0.0869256891522682 -0.0303174215106275 "1" "1" "1" 5
"35" "1" "4" 0.0050794 0.73601383584592 1.17143390094301 "4" 5 -2.29418758536938 0.517707401387073 0.394078363826765 -0.165140547853167 0.237620991085541 0.365721784530863 "1" "1" "1" 5
"36" "1" "4" 0.010159 0.575903379034354 0.878740036824943 "4" 6 -1.99314903967573 0.0744810697862413 0.137485457863028 0.165157527775929 0.293958917713924 0.226482313961536 "1" "1" "2" 5
"37" "1" "4" 0.020317 0.436877927710658 0.480840218542777 "4" 7 -1.69214041940153 -0.310376621687793 -0.211337265029039 0.495422769375631 0.258035919814773 0.14558126501558 "1" "1" "2" 5
"38" "1" "4" 0.040635 0.352298314534366 0.0703334558530629 "4" 8 -1.39109973591115 -0.544514431440373 -0.571211987629412 0.825723190585243 0.211094252055205 0.215432475028422 "1" "1" "2" 5
"39" "1" "4" 0.08127 0.174030718038025 -0.845028558455529 "4" 9 -1.09006974024717 -1.03800432842668 -1.37367294788213 1.15601188516202 -0.278444763397142 0.0259208053065541 "1" "1" "2" 5
"40" "1" "4" 0.16254 -0.188585873731877 -1.34238967569576 "4" 10 -0.789039744583188 -2.04181897581679 -1.8096893801725 1.48630057973881 -0.401539250887142 -0.67391561481911 "1" "1" "2" 5
"41" "1" "5" 0.00031746 1.16262414030785 1.85310780272755 "5" 1 -3.4983109880843 1.1615471828075 1.43098130697624 -1.48629907863293 0.0228325998678273 -0.206354796660902 "1" "1" "1" 5
"42" "1" "5" 0.00063492 1.08682235709906 1.20596182305963 "5" 2 -3.19728099242032 1.00579939408071 0.614163766985956 -1.15601038405615 -0.481062995322081 -0.0581243581232445 "1" "1" "1" 5
"43" "1" "5" 0.0012698 0.438874468906445 1.28584974049344 "5" 3 -2.89626467726167 -0.325520879985017 0.714997047641914 -0.825736699665435 -0.0673219908084968 -1.08548021941418 "1" "1" "1" 5
"44" "1" "5" 0.0025397 0.880413399877917 1.28896426089614 "5" 4 -2.59521758103336 0.581696723935753 0.718928146611093 -0.495429242429949 0.249548829069496 0.1257328798151 "1" "1" "1" 5
"45" "1" "5" 0.0050794 0.944615901155984 0.956595788822287 "5" 5 -2.29418758536938 0.713611794815363 0.299417856415049 -0.165140547853167 0.142960483673824 0.561626177959153 "1" "1" "1" 5
"46" "1" "5" 0.010159 0.849167486798868 0.905639398267224 "5" 6 -1.99314903967573 0.517496626486764 0.235101496756399 0.165157527775929 0.391574956607296 0.669497870662059 "1" "1" "2" 5
"47" "1" "5" 0.020317 0.615929019937377 0.546567338599975 "5" 7 -1.69214041940153 0.0382681186342872 -0.218113644295931 0.495422769375631 0.25125954054788 0.49422600533766 "1" "1" "2" 5
"48" "1" "5" 0.040635 0.28602960050819 0.151951788707266 "5" 8 -1.39109973591115 -0.639566925652527 -0.716191223130117 0.825723190585243 0.0661150165545003 0.120379980816268 "1" "1" "2" 5
"49" "1" "5" 0.08127 0.0566762151206612 -0.322767285656536 "5" 9 -1.09006974024717 -1.11081286603787 -1.31537421845256 1.15601188516202 -0.220146033967573 -0.0468877323046346 "1" "1" "2" 5
"50" "1" "5" 0.16254 -0.348111688401676 -0.678132419369212 "5" 10 -0.789039744583188 -1.94251916908496 -1.76391053550804 1.48630057973881 -0.355760406222673 -0.574615808087282 "1" "1" "2" 5
"51" "1" "6" 0.00031746 1.49354169516748 2.15029581282554 "6" 1 -3.4983109880843 1.76804520985321 1.41615196140645 -1.48629907863293 0.00800325429803718 0.400143230384811 "1" "1" "1" 5
"52" "1" "6" 0.00063492 1.14448080090275 1.83876725943023 "6" 2 -3.19728099242032 1.06066531047157 1.11047701909529 -1.15601038405615 0.0152502567872518 -0.00325844173238645 "1" "1" "1" 5
"53" "1" "6" 0.0012698 0.719281555760674 1.35543236247055 "6" 3 -2.89626467726167 0.198989298670501 0.636223968660962 -0.825736699665435 -0.146095069789449 -0.560970040758659 "1" "1" "1" 5
"54" "1" "6" 0.0025397 0.76279106067973 1.07206599141475 "6" 4 -2.59521758103336 0.2871623072128 0.358182042226399 -0.495429242429949 -0.111197275315198 -0.168801536907853 "1" "1" "1" 5
"55" "1" "6" 0.0050794 0.91595883393044 0.792986685456441 "6" 5 -2.29418758536938 0.597560308853235 0.0843466270797408 -0.165140547853167 -0.0721107456614835 0.445574691997025 "1" "1" "1" 5
"56" "1" "6" 0.010159 0.513097686265053 0.631636520512059 "6" 6 -1.99314903967573 -0.218847036634693 -0.073971773669499 0.165157527775929 0.0825016861813978 -0.0668457924593979 "1" "1" "2" 5
"57" "1" "6" 0.020317 0.418533295093212 0.301420684913891 "6" 7 -1.69214041940153 -0.410483941860434 -0.397982864776823 0.495422769375631 0.0713903200669885 0.045473944842939 "1" "1" "2" 5
"58" "1" "6" 0.040635 0.306853748693009 0.646599751720373 "6" 8 -1.39109973591115 -0.636805101272947 -0.05928970107442 0.825723190585243 0.723016538610197 0.123141805195848 "1" "1" "2" 5
"59" "1" "6" 0.08127 0.101747073946366 -0.446359663768646 "6" 9 -1.09006974024717 -1.05245847674028 -1.13171244575331 1.15601188516202 -0.0364842612683184 0.0114666569929558 "1" "1" "2" 5
"60" "1" "6" 0.16254 -0.165394935162866 -1.27259702352649 "6" 10 -0.789039744583188 -1.59382787855296 -1.94242483319479 1.48630057973881 -0.534274703909424 -0.225924517555282 "1" "1" "2" 5
"61" "1" "7" 0.00031746 0.572952879657996 1.8600024219011 "7" 1 -3.4983109880843 -0.117856495727394 1.30545800111934 -1.48629907863293 -0.102690705989074 -1.48575847519579 "1" "1" "1" 5
"62" "1" "7" 0.00063492 1.44243273101376 1.77854193963355 "7" 2 -3.19728099242032 1.51559927696088 1.20921425612442 -1.15601038405615 0.113987493816386 0.451675524756924 "1" "1" "1" 5
"63" "1" "7" 0.0012698 1.18012587516405 1.19075177992018 "7" 3 -2.89626467726167 1.02281425470267 0.514753277411164 -0.825736699665435 -0.267565761039247 0.262854915273513 "1" "1" "1" 5
"64" "1" "7" 0.0025397 1.06751720190368 1.25703024859329 "7" 4 -2.59521758103336 0.811261005820462 0.59305981157428 -0.495429242429949 0.123680494032682 0.355297161699809 "1" "1" "1" 5
"65" "1" "7" 0.0050794 0.946467003263508 1.03454824709847 "7" 5 -2.29418758536938 0.583849012954237 0.33020228333747 -0.165140547853167 0.173744910596246 0.431863396098027 "1" "1" "1" 5
"66" "1" "7" 0.010159 0.676721037883893 0.874284629918016 "7" 6 -1.99314903967573 0.0770884438373613 0.140854390045862 0.165157527775929 0.297327849896758 0.229089688012656 "1" "1" "2" 5
"67" "1" "7" 0.020317 0.440247695801567 0.478984717412186 "7" 7 -1.69214041940153 -0.367164226433218 -0.326183649954555 0.495422769375631 0.143189534889257 0.0887936602701552 "1" "1" "2" 5
"68" "1" "7" 0.040635 0.199288828082406 0.0284899165218901 "7" 8 -1.39109973591115 -0.819843667874636 -0.858433220930818 0.825723190585243 -0.0761269812462006 -0.059896761405841 "1" "1" "2" 5
"69" "1" "7" 0.08127 0.0709609158009338 -0.405706917766071 "7" 9 -1.09006974024717 -1.06092799983052 -1.37142710745804 1.15601188516202 -0.276198922973047 0.00299713390271906 "1" "1" "2" 5
"70" "1" "7" 0.16254 -0.23984149100191 -0.546268970495706 "7" 10 -0.789039744583188 -1.64481960440985 -1.53749804126912 1.48630057973881 -0.129347911983761 -0.276916243412168 "1" "1" "2" 5
"71" "1" "8" 0.00031746 1.43044595110885 1.95106053131884 "8" 1 -3.4983109880843 1.62559042680884 1.16303714131607 -1.48629907863293 -0.245111565792336 0.257688447340435 "1" "1" "1" 5
"72" "1" "8" 0.00063492 1.18500355649181 1.67595239107909 "8" 2 -3.19728099242032 1.1308314123338 0.909395922848282 -1.15601038405615 -0.185830839459755 0.0669076601298437 "1" "1" "1" 5
"73" "1" "8" 0.0012698 1.08303654241196 1.7839892868312 "8" 3 -2.89626467726167 0.925287869321119 1.00900260789279 -0.825736699665435 0.226683569442381 0.165328529891959 "1" "1" "1" 5
"74" "1" "8" 0.0025397 0.708514378122784 1.33713966272456 "8" 4 -2.59521758103336 0.170331834965735 0.597021039366651 -0.495429242429949 0.127641721825054 -0.285632009154918 "1" "1" "1" 5
"75" "1" "8" 0.0050794 0.721084811442745 0.864291505124956 "8" 5 -2.29418758536938 0.19567112164688 0.161069624990853 -0.165140547853167 0.00461225224962862 0.0436855047906702 "1" "1" "1" 5
"76" "1" "8" 0.010159 0.475584030184811 0.693392747689838 "8" 6 -1.99314903967573 -0.299205587723328 0.00350624270525708 0.165157527775929 0.159979702556154 -0.147204343548033 "1" "1" "2" 5
"77" "1" "8" 0.020317 0.372249014063956 0.556664262122568 "8" 7 -1.69214041940153 -0.507506728267881 -0.122553203039661 0.495422769375631 0.34681998180415 -0.0515488415645083 "1" "1" "2" 5
"78" "1" "8" 0.040635 0.279073489573944 0.0561804233421403 "8" 8 -1.39109973591115 -0.695328521409202 -0.583983862928816 0.825723190585243 0.198322376755801 0.0646183850595933 "1" "1" "2" 5
"79" "1" "8" 0.08127 0.094506066454455 -0.719330592113111 "8" 9 -1.09006974024717 -1.06737670203942 -1.29898109537655 1.15601188516202 -0.203752910891562 -0.00345156830618309 "1" "1" "2" 5
"80" "1" "8" 0.16254 -0.109344290849195 -1.30344267640729 "8" 10 -0.789039744583188 -1.47829512563654 -1.83751441777488 1.48630057973881 -0.429364288489516 -0.110391764638861 "1" "1" "2" 5
"81" "1" "9" 0.00031746 0.417372034852321 1.99903914706099 "9" 1 -3.4983109880843 1.81761473726142 1.2423887395226 -1.48629907863293 -0.165759967585812 0.449712757793021 "1" "1" "1" 5
"82" "1" "9" 0.00063492 0.373500477967874 1.86269178244513 "9" 2 -3.19728099242032 1.53888047164752 1.10401055403938 -1.15601038405615 0.00878379173134086 0.474956719443563 "1" "1" "1" 5
"83" "1" "9" 0.0012698 0.135418905027852 1.63841936486263 "9" 3 -2.89626467726167 0.0262491199854774 0.876397719083338 -0.825736699665435 0.0940786806329269 -0.733710219443683 "1" "1" "1" 5
"84" "1" "9" 0.0025397 -0.0394911698518238 1.37175110734029 "9" 4 -2.59521758103336 -1.08502740476768 0.605757580890143 -0.495429242429949 0.136378263348545 -1.54099124888834 "1" "1" "1" 5
"85" "1" "9" 0.0050794 0.215690426253203 1.12280546284744 "9" 5 -2.29418758536938 0.536247513190227 0.353104024542174 -0.165140547853167 0.19664665180095 0.384261896334017 "1" "1" "1" 5
"86" "1" "9" 0.010159 0.0741213059062979 0.59644314118364 "9" 6 -1.99314903967573 -0.363200046818512 -0.181098181593462 0.165157527775929 -0.0246247217425654 -0.211198802643217 "1" "1" "2" 5
"87" "1" "9" 0.020317 0.0191578477392822 0.465977368285823 "9" 7 -1.69214041940153 -0.712405779091365 -0.313507172204534 0.495422769375631 0.155866012639278 -0.256447892387992 "1" "1" "2" 5
"88" "1" "9" 0.040635 0.092018470752797 -0.0421772950216779 "9" 8 -1.39109973591115 -0.249491907551899 -0.82923052667815 0.825723190585243 -0.046924286993533 0.510454998916896 "1" "1" "2" 5
"89" "1" "9" 0.08127 0.0292619958041752 -0.441423417457764 "9" 9 -1.09006974024717 -0.648209919848437 -1.23442320597612 1.15601188516202 -0.139195021491127 0.415715213884801 "1" "1" "2" 5
"90" "1" "9" 0.16254 -0.00417621339954868 -0.824691175414215 "9" 10 -0.789039744583188 -0.860656784006753 -1.62339953162537 1.48630057973881 -0.215249402340003 0.507246576990928 "1" "1" "2" 5
"91" "1" "10" 0.00031746 1.04273297962172 1.60333927403397 "10" 1 -3.4983109880843 1.33943199987638 1.36692227843317 -1.48629907863293 -0.0412264286752423 -0.0284699795920183 "1" "1" "1" 5
"92" "1" "10" 0.00063492 0.506897208550571 1.53374664544215 "10" 2 -3.19728099242032 0.0587884688040318 1.27102786401919 -1.15601038405615 0.175801101711152 -1.00513528339993 "1" "1" "1" 5
"93" "1" "10" 0.0012698 0.932417952220658 0.916037879441752 "10" 3 -2.89626467726167 1.07577990001969 0.419862710574267 -0.825736699665435 -0.362456327876144 0.315820560590526 "1" "1" "1" 5
"94" "1" "10" 0.0025397 0.904082301092254 1.12349230142265 "10" 4 -2.59521758103336 1.00805790332698 0.705722301108371 -0.495429242429949 0.236342983566774 0.552094059206329 "1" "1" "1" 5
"95" "1" "10" 0.0050794 0.804711751085301 0.771932721635344 "10" 5 -2.29418758536938 0.77056302352246 0.22129455757445 -0.165140547853167 0.0648371848332253 0.61857740666625 "1" "1" "1" 5
"96" "1" "10" 0.010159 0.307923703611882 0.255393125707304 "10" 6 -1.99314903967573 -0.41675673685692 -0.49046562558634 0.165157527775929 -0.333992165735443 -0.264755492681625 "1" "1" "2" 5
"97" "1" "10" 0.020317 0.327501972540084 0.720308178851134 "10" 7 -1.69214041940153 -0.369964818873587 0.150159073833528 0.495422769375631 0.619532258677339 0.0859930678297863 "1" "1" "2" 5
"98" "1" "10" 0.040635 0.0921589963912673 -0.0952736380569705 "10" 8 -1.39109973591115 -0.932432791823226 -0.973663122879524 0.825723190585243 -0.191356883194906 -0.172485885354431 "1" "1" "2" 5
"99" "1" "10" 0.08127 0.0157368744774502 -0.295300524980738 "10" 9 -1.09006974024717 -1.11508109815804 -1.24928802133121 1.15601188516202 -0.154059836846223 -0.0511559644247974 "1" "1" "2" 5
"100" "1" "10" 0.16254 -0.111169271957982 -0.42033070644528 "10" 10 -0.789039744583188 -1.41838584983777 -1.4215720157459 1.48630057973881 -0.0134218864605332 -0.050482488840093 "1" "1" "2" 5
"101" "2" "11" 0.00031746 1.0544598372394 1.68090633962069 "1" 1 -3.4983109880843 1.44193828121034 0.985403791331967 -1.48629907863293 -0.422744915776443 0.0740363017419358 "2" "1" "1" 4
"102" "2" "11" 0.00063492 0.473165692313548 1.75437891875261 "1" 2 -3.19728099242032 -0.130410444124196 1.06226031145245 -1.15601038405615 -0.0329664508555861 -1.19433419632815 "2" "1" "1" 4
"103" "2" "11" 0.0012698 0.949945937988856 1.75196388667957 "1" 3 -2.89626467726167 1.15923752170535 1.05973404977353 -0.825736699665435 0.277415011323116 0.399278182276189 "2" "1" "1" 4
"104" "2" "11" 0.0025397 0.754539444397008 1.21521442908723 "1" 4 -2.59521758103336 0.630680415456807 0.498263417130619 -0.495429242429949 0.028884099589022 0.174716571336154 "2" "1" "1" 4
"105" "2" "11" 0.0050794 0.555094448578319 0.909989038096959 "1" 5 -2.29418758536938 0.0911995215113393 0.178980200438221 -0.165140547853167 0.0225228276969966 -0.0607860953448706 "2" "1" "1" 4
"106" "2" "11" 0.010159 0.563884341080174 0.881607168546987 "1" 6 -1.99314903967573 0.114975395381327 0.149291141555344 0.165157527775929 0.305764601406241 0.266976639556622 "2" "1" "2" 4
"107" "2" "11" 0.020317 0.528222302178018 0.507424060094855 "1" 7 -1.69214041940153 0.0185127664350328 -0.242125791717965 0.495422769375631 0.227247393125847 0.474470653138406 "2" "1" "2" 4
"108" "2" "11" 0.040635 0.365338202346941 0.158513262616432 "1" 8 -1.39109973591115 -0.42207417045786 -0.60710644223394 0.825723190585243 0.175199797450678 0.337872736010935 "2" "1" "2" 4
"109" "2" "11" 0.08127 0.210264999032289 -0.371488462933798 "1" 9 -1.09006974024717 -0.841533330151335 -1.16151856121651 1.15601188516202 -0.0662903767315223 0.222391803581903 "2" "1" "2" 4
"110" "2" "11" 0.16254 -0.241133506610577 -1.09961648318172 "1" 10 -0.789039744583188 -2.0625259569668 -1.92318211651371 1.48630057973881 -0.515031987228349 -0.694622595969122 "2" "1" "2" 4
"111" "2" "12" 0.00031746 0.848127510567875 2.04457895487661 "2" 1 -3.4983109880843 1.52398865269928 1.35722677124282 -1.48629907863293 -0.0509219358655891 0.156086673230884 "2" "1" "1" 4
"112" "2" "12" 0.00063492 0.465382851448418 1.54987343229376 "2" 2 -3.19728099242032 0.105835671741106 0.840708184944822 -1.15601038405615 -0.254518577363215 -0.958088080462852 "2" "1" "1" 4
"113" "2" "12" 0.0012698 0.748203537246444 1.45821467786559 "2" 3 -2.89626467726167 1.15374839654265 0.745007918629023 -0.825736699665435 -0.0373111198213877 0.393789057113488 "2" "1" "1" 4
"114" "2" "12" 0.0025397 0.597333122976736 1.32010472484188 "2" 4 -2.59521758103336 0.594740393067922 0.600808279787223 -0.495429242429949 0.131428962245625 0.138776548947269 "2" "1" "1" 4
"115" "2" "12" 0.0050794 0.419559253195721 1.24174565257064 "2" 5 -2.29418758536938 -0.0639508188393176 0.518994118866099 -0.165140547853167 0.362536746124875 -0.215936435695527 "2" "1" "1" 4
"116" "2" "12" 0.010159 0.498944298982399 0.75128680417185 "2" 6 -1.99314903967573 0.230188202159386 0.00690945546947398 0.165157527775929 0.163382915320371 0.382189446334681 "2" "1" "2" 4
"117" "2" "12" 0.020317 0.414756146424954 0.496500674215623 "2" 7 -1.69214041940153 -0.0817473837881119 -0.259110966065823 0.495422769375631 0.210262218777989 0.374210502915261 "2" "1" "2" 4
"118" "2" "12" 0.040635 0.293914741031102 -0.040319567509853 "2" 8 -1.39109973591115 -0.529491317502888 -0.819601236933492 0.825723190585243 -0.0372949972488751 0.230455588965907 "2" "1" "2" 4
"119" "2" "12" 0.08127 0.151461787124331 -0.530295774768939 "2" 9 -1.09006974024717 -1.05731078255814 -1.33118197808185 1.15601188516202 -0.235953793596858 0.00661435117510112 "2" "1" "2" 4
"120" "2" "12" 0.16254 -0.0694941446982973 -0.844998163768747 "2" 10 -0.789039744583188 -1.87600101352189 -1.6597605478583 1.48630057973881 -0.251610418572935 -0.508097652524214 "2" "1" "2" 4
"121" "2" "13" 0.00031746 1.83785347897607 1.74629939854591 "3" 1 -3.4983109880843 1.60658867952994 1.22209920798371 -1.48629907863293 -0.186049499124702 0.238686700061542 "2" "1" "1" 4
"122" "2" "13" 0.00063492 1.4971232394015 1.42743741864426 "3" 2 -3.19728099242032 1.10210420490248 0.829774481911425 -1.15601038405615 -0.265452280396612 0.0381804526985216 "2" "1" "1" 4
"123" "2" "13" 0.0012698 1.11397675828985 1.46799265952115 "3" 3 -2.89626467726167 0.534818332447162 0.87967326185605 -0.825736699665435 0.0973542234056387 -0.225141006981998 "2" "1" "1" 4
"124" "2" "13" 0.0025397 0.978605013792607 1.16885090370955 "3" 4 -2.59521758103336 0.334387212839576 0.511612110627655 -0.495429242429949 0.0422327930860579 -0.121576631281077 "2" "1" "1" 4
"125" "2" "13" 0.0050794 0.924191384235893 1.2197416610463 "3" 5 -2.29418758536938 0.253822507594258 0.574227611032906 -0.165140547853167 0.417770238291682 0.101836890738048 "2" "1" "1" 4
"126" "2" "13" 0.010159 0.752501722247096 0.860314044835111 "3" 6 -1.99314903967573 -0.00038084411156459 0.131991314575221 0.165157527775929 0.288464774426118 0.15162040006373 "2" "1" "2" 4
"127" "2" "13" 0.020317 0.572732234017682 0.504796970624555 "3" 7 -1.69214041940153 -0.266547169521068 -0.305433488459301 0.495422769375631 0.163939696384511 0.189410717182305 "2" "1" "2" 4
"128" "2" "13" 0.040635 0.253047085711407 0.0779489985060277 "3" 8 -1.39109973591115 -0.739872326369072 -0.830623145086173 0.825723190585243 -0.0483169054015562 0.0200745800997231 "2" "1" "2" 4
"129" "2" "13" 0.08127 -0.0267751340010705 -0.279220718641641 "3" 9 -1.09006974024717 -1.15417651515195 -1.27008134416182 1.15601188516202 -0.174853159676833 -0.0902513814187125 "2" "1" "2" 4
"130" "2" "13" 0.16254 -0.37566632830988 -0.663780495427571 "3" 10 -0.789039744583188 -1.67074408215976 -1.74324001027967 1.48630057973881 -0.335089880994304 -0.302840721162084 "2" "1" "2" 4
"131" "2" "14" 0.00031746 1.20639406443087 1.96873971345894 "4" 1 -3.4983109880843 1.52879657759799 1.49461953010514 -1.48629907863293 0.0864708229967252 0.16089459812959 "2" "1" "1" 4
"132" "2" "14" 0.00063492 0.858073783168892 1.45592544118364 "4" 2 -3.19728099242032 0.692300847498805 0.873179597155118 -1.15601038405615 -0.222047165152919 -0.371622904705152 "2" "1" "1" 4
"133" "2" "14" 0.0012698 0.925054120311843 1.26221370547642 "4" 3 -2.89626467726167 0.853155006830806 0.638435334840787 -0.825736699665435 -0.143883703609624 0.0931956674016459 "2" "1" "1" 4
"134" "2" "14" 0.0025397 0.737963506970084 0.931788296963379 "4" 4 -2.59521758103336 0.40385444174453 0.23801835190415 -0.495429242429949 -0.231360965637447 -0.0521094023761235 "2" "1" "1" 4
"135" "2" "14" 0.0050794 0.61897847795803 1.04972182215243 "4" 5 -2.29418758536938 0.118110331887627 0.380932864912675 -0.165140547853167 0.224475492171451 -0.0338752849685827 "2" "1" "1" 4
